Epoch,IoU,F1,Fbeta,Precision,Recall,Accuracy,Training_loss,Validation_loss,Train_Jaccard_Loss,Train_Tversky_Loss,Train_Focal_Loss,Train_Lovasz_Loss,Eval_Jaccard_Loss,Eval_Tversky_Loss,Eval_Focal_Loss,Eval_Lovasz_Loss
96,0.752304196357727,0.9284713268280029,0.8328572511672974,0.8645803928375244,0.9473048448562622,0.96388179063797,0.14250856265425682,0.11244826018810272,0.24306479468941689,0.14250856265425682,0.11652361787855625,0.3781323656439781,0.5552849173545837,0.4025256335735321,0.12108411267399788,0.6102442443370819
97,0.7327688932418823,0.9294846057891846,0.8086003661155701,0.8477357625961304,0.9468640685081482,0.9644474983215332,0.14227554947137833,0.11191807687282562,0.24334605410695076,0.14227554947137833,0.11943228077143431,0.38876957073807716,0.5552244484424591,0.4024733901023865,0.12094277516007423,0.6096636950969696
98,0.738386869430542,0.9301913380622864,0.815906286239624,0.8411726355552673,0.947714626789093,0.9648008942604065,0.1428791619837284,0.11156640946865082,0.24361573532223701,0.1428791619837284,0.1187217477709055,0.38474514335393906,0.5551589131355286,0.4024055451154709,0.12085767462849617,0.6093074679374695
99,0.733749270439148,0.928072452545166,0.8157722353935242,0.8623358011245728,0.9456734657287598,0.9637568593025208,0.1435830518603325,0.11209918558597565,0.24507467448711395,0.1435830518603325,0.1227398095652461,0.3970760889351368,0.5552941262722015,0.4025786966085434,0.12101270258426666,0.6099298596382141
100,0.725204348564148,0.9285605549812317,0.8032118082046509,0.8473070859909058,0.9462929964065552,0.9640005826950073,0.14300907030701637,0.11225220561027527,0.2444479838013649,0.14300907030701637,0.12128634005784988,0.3936684913933277,0.5553117990493774,0.4025963991880417,0.12101410701870918,0.6100224852561951
101,0.7324388027191162,0.9288957118988037,0.8091949224472046,0.8304855227470398,0.9489426612854004,0.9640473127365112,0.14067010954022408,0.11234581470489502,0.24072465673089027,0.14067010954022408,0.11157135106623173,0.3667837083339691,0.5552648305892944,0.40249092876911163,0.12107285857200623,0.6102725267410278
102,0.7249909043312073,0.9282334446907043,0.8063730001449585,0.8491066694259644,0.9488332271575928,0.9636947512626648,0.1412847600877285,0.1130000501871109,0.241519283503294,0.1412847600877285,0.11408699210733175,0.37281426787376404,0.555354118347168,0.4025757312774658,0.1212250106036663,0.6110053956508636
103,0.7371165752410889,0.9287897944450378,0.820461094379425,0.8568669557571411,0.947384774684906,0.9640611410140991,0.14102301001548767,0.11268065869808197,0.24083373695611954,0.14102301001548767,0.11366581544280052,0.36950967088341713,0.5553287863731384,0.40257151424884796,0.1211254745721817,0.6104987263679504
104,0.739469587802887,0.9290855526924133,0.820640504360199,0.8455116152763367,0.948909342288971,0.964150071144104,0.1484600268304348,0.11230066418647766,0.25189419463276863,0.1484600268304348,0.13202546536922455,0.42203364148736,0.5552471280097961,0.40247640013694763,0.12105493247509003,0.6101987361907959
105,0.7397492527961731,0.9287699460983276,0.8202833533287048,0.8522517681121826,0.9471420049667358,0.964087963104248,0.14305391162633896,0.1124916523694992,0.24431073665618896,0.14305391162633896,0.11945103202015162,0.38850226253271103,0.5553423166275024,0.40262746810913086,0.12105885148048401,0.6101998388767242
106,0.736042320728302,0.9282066226005554,0.8203322887420654,0.8518925309181213,0.9481326341629028,0.9637207984924316,0.143351711332798,0.11279869079589844,0.24474288150668144,0.143351711332798,0.11774802580475807,0.38606757670640945,0.5553529560565948,0.4025993049144745,0.12116973102092743,0.6107158362865448
107,0.743613064289093,0.9277986288070679,0.8227055668830872,0.8445920348167419,0.9466511011123657,0.9635375738143921,0.14153014868497849,0.11326254904270172,0.24195529147982597,0.14153014868497849,0.11397167015820742,0.37324877083301544,0.5554195046424866,0.4026588797569275,0.12127003818750381,0.6111636459827423
108,0.7393754124641418,0.9275043606758118,0.8221351504325867,0.8461996912956238,0.9503563642501831,0.9632302522659302,0.1454055793583393,0.11345639824867249,0.24746588990092278,0.1454055793583393,0.12088882271200418,0.3926260396838188,0.5554025173187256,0.40260474383831024,0.12136334925889969,0.6116242110729218
109,0.7441810965538025,0.9277698397636414,0.8256123661994934,0.8459250926971436,0.9468440413475037,0.963516891002655,0.14399861171841621,0.11341409385204315,0.24606622010469437,0.14399861171841621,0.12495019286870956,0.40444452315568924,0.5554403066635132,0.402676522731781,0.12130632624030113,0.6113367080688477
110,0.735677182674408,0.9288872480392456,0.8130684494972229,0.8352725505828857,0.9497978091239929,0.9640105366706848,0.1402888335287571,0.11260077357292175,0.24011624231934547,0.1402888335287571,0.11409329809248447,0.37155861407518387,0.5552854239940643,0.4025026559829712,0.12113437801599503,0.6105626821517944
111,0.7316926717758179,0.9280136227607727,0.8091665506362915,0.82656329870224,0.9509783983230591,0.963489294052124,0.1495554819703102,0.11258046329021454,0.2541675344109535,0.1495554819703102,0.13499708473682404,0.43383773788809776,0.55527064204216,0.40247757732868195,0.12116454914212227,0.6107414960861206
112,0.7263076305389404,0.9285588264465332,0.8044717907905579,0.8322325348854065,0.9472365975379944,0.9639254808425903,0.13618656992912292,0.11250220239162445,0.23390084877610207,0.13618656992912292,0.1046718331053853,0.34450588747859,0.5553012192249298,0.40253667533397675,0.12110394984483719,0.610357016324997
113,0.7255207896232605,0.9292279481887817,0.8032497763633728,0.8293740153312683,0.9484878778457642,0.9642497301101685,0.14177696406841278,0.11226040124893188,0.24226300790905952,0.14177696406841278,0.11515009310096502,0.37644519843161106,0.5552521347999573,0.40248261392116547,0.12103983759880066,0.6101038455963135
114,0.7451773285865784,0.928577721118927,0.8250607252120972,0.8513575792312622,0.9486518502235413,0.9638917446136475,0.14171821624040604,0.11271433532238007,0.2427150122821331,0.14171821624040604,0.12060135323554277,0.392057403922081,0.5553169548511505,0.40254126489162445,0.12114696577191353,0.6106343269348145
115,0.7386244535446167,0.9289522171020508,0.8178054094314575,0.8572605848312378,0.9475089311599731,0.9641331434249878,0.14899901673197746,0.1119484156370163,0.2531922608613968,0.14899901673197746,0.13475704658776522,0.4339708872139454,0.5552277266979218,0.402469202876091,0.1209796629846096,0.6098412871360779
116,0.7020449042320251,0.9281208515167236,0.7786775231361389,0.8096188902854919,0.9489194750785828,0.963621199131012,0.14583168551325798,0.11227324604988098,0.24834050610661507,0.14583168551325798,0.1285736234858632,0.41168564558029175,0.5552593469619751,0.4024815410375595,0.12109409645199776,0.6103884875774384
117,0.7525028586387634,0.9292601943016052,0.8333075642585754,0.85404372215271,0.9495287537574768,0.9642229676246643,0.14226551353931427,0.11196163296699524,0.24258410185575485,0.14226551353931427,0.1170318704098463,0.37806236743927,0.555201381444931,0.4024266451597214,0.12099675089120865,0.6099472343921661
118,0.7216019034385681,0.9286010265350342,0.7971779108047485,0.8346739411354065,0.9475163221359253,0.9639416337013245,0.13662947341799736,0.11262324452400208,0.2349177598953247,0.13662947341799736,0.10438340622931719,0.34706009924411774,0.5553239583969116,0.4025600105524063,0.12113142758607864,0.6105138659477234
119,0.732311487197876,0.9289907813072205,0.8124668598175049,0.8332809805870056,0.947087824344635,0.9641768932342529,0.14189442619681358,0.11247245967388153,0.24226559698581696,0.14189442619681358,0.11587321758270264,0.3772401586174965,0.5553059577941895,0.4025478959083557,0.12108751386404037,0.6102516055107117
120,0.7268238663673401,0.9284845590591431,0.8042108416557312,0.8494346141815186,0.9484876990318298,0.9638396501541138,0.14475122839212418,0.11298733949661255,0.24583646655082703,0.14475122839212418,0.11757214274257421,0.3796922191977501,0.5553568601608276,0.4025796502828598,0.12121167406439781,0.610906332731247
121,0.7393769025802612,0.9283170104026794,0.8185679316520691,0.8390491008758545,0.9501473903656006,0.9636862874031067,0.14604901894927025,0.1125885546207428,0.2491268590092659,0.14604901894927025,0.13140556029975414,0.4239143393933773,0.5552782714366913,0.40249283611774445,0.12114809080958366,0.6106374859809875
122,0.7414711713790894,0.9281799793243408,0.8208141922950745,0.8419348001480103,0.9495968818664551,0.9636272192001343,0.14518079161643982,0.11270865797996521,0.24722148850560188,0.14518079161643982,0.1246941713616252,0.4024224616587162,0.5553033947944641,0.4025181978940964,0.12118115276098251,0.6107970774173737
123,0.7269298434257507,0.9278793334960938,0.8073880672454834,0.820679783821106,0.9512873888015747,0.963398814201355,0.14490676298737526,0.11298355460166931,0.24637596309185028,0.14490676298737526,0.11982349120080471,0.3880253881216049,0.5553221106529236,0.4025209844112396,0.12125606462359428,0.6111574172973633
124,0.714098334312439,0.9285485744476318,0.7923184633255005,0.8210242986679077,0.9493124485015869,0.9638450145721436,0.14469725266098976,0.11255121231079102,0.2467256300151348,0.14469725266098976,0.12340099457651377,0.40163758769631386,0.5552825629711151,0.4025057703256607,0.12113359197974205,0.6105301082134247
125,0.7271059155464172,0.928930401802063,0.8051040172576904,0.840588390827179,0.949756383895874,0.964034378528595,0.13773350417613983,0.11288408935070038,0.23628375306725502,0.13773350417613983,0.10552666988223791,0.34848877415060997,0.5553256273269653,0.40254153311252594,0.12118980661034584,0.6107909381389618
126,0.7376497983932495,0.9281406402587891,0.8199217915534973,0.8531919717788696,0.9484449625015259,0.9636794328689575,0.1472751647233963,0.1130124181509018,0.2507994882762432,0.1472751647233963,0.13180365413427353,0.42493441700935364,0.5553922355175018,0.40264688432216644,0.12122510373592377,0.6108956038951874
127,0.7286016941070557,0.9282311797142029,0.8076466917991638,0.8453877568244934,0.9484858512878418,0.9637008905410767,0.14538829028606415,0.1129242479801178,0.2480417974293232,0.14538829028606415,0.1257559796795249,0.40866612270474434,0.5553537905216217,0.4025750458240509,0.12121450155973434,0.6109020113945007
128,0.7235080599784851,0.9285184741020203,0.8027237057685852,0.8329781293869019,0.9498957395553589,0.9638043642044067,0.14235173910856247,0.11273770034313202,0.2429814748466015,0.14235173910856247,0.11910140421241522,0.38584915921092033,0.5553098320960999,0.4025225043296814,0.12118225172162056,0.6108379065990448
129,0.7414160370826721,0.9284154176712036,0.8217771053314209,0.8392040133476257,0.9506267309188843,0.9637215733528137,0.1453656703233719,0.11249984800815582,0.24784979969263077,0.1453656703233719,0.12550151534378529,0.4062856659293175,0.5552641153335571,0.4024733304977417,0.12113602086901665,0.610630214214325
130,0.7340101003646851,0.9285295009613037,0.8120054602622986,0.8416306376457214,0.9482731223106384,0.9638725519180298,0.14225300401449203,0.1124190092086792,0.24303555116057396,0.14225300401449203,0.12207466643303633,0.3922990523278713,0.5552835166454315,0.40251225233078003,0.12109872326254845,0.6103782653808594
131,0.7356660962104797,0.9292168021202087,0.8102304339408875,0.832142174243927,0.9491254687309265,0.9642090797424316,0.14470337703824043,0.11211159825325012,0.24646440148353577,0.14470337703824043,0.12469421327114105,0.4016067013144493,0.5552174746990204,0.40244460105895996,0.12101113423705101,0.6099991798400879
132,0.7273155450820923,0.9279288053512573,0.807285726070404,0.8451940417289734,0.9486575722694397,0.9635307192802429,0.14441365376114845,0.11319620907306671,0.2464209459722042,0.14441365376114845,0.12230888288468122,0.3972257487475872,0.5553894639015198,0.40260593593120575,0.1212766058743,0.6112160086631775
133,0.7537775635719299,0.928276002407074,0.8354234099388123,0.8637038469314575,0.9490959048271179,0.9636947512626648,0.14237166568636894,0.11279043555259705,0.24371453002095222,0.14237166568636894,0.1225869208574295,0.39775943383574486,0.5553202927112579,0.4025391638278961,0.12118790298700333,0.610795795917511
134,0.7361476421356201,0.9277491569519043,0.8196168541908264,0.8476584553718567,0.9505185484886169,0.9633651375770569,0.14370213076472282,0.11344674229621887,0.24484054371714592,0.14370213076472282,0.11648410186171532,0.3800867423415184,0.5554000735282898,0.40261247754096985,0.12134430557489395,0.6115317046642303
135,0.7309893369674683,0.9277731776237488,0.8090353608131409,0.8241915106773376,0.9510607123374939,0.9633505940437317,0.1430385522544384,0.11302705109119415,0.24478447064757347,0.1430385522544384,0.12231790367513895,0.39936453849077225,0.5553323924541473,0.4025346338748932,0.12128022313117981,0.6111994981765747
136,0.731336772441864,0.9287685751914978,0.8096287846565247,0.8384111523628235,0.948531985282898,0.9639928936958313,0.13868875429034233,0.11236999928951263,0.2372378669679165,0.13868875429034233,0.11164827831089497,0.3599187731742859,0.5552771091461182,0.40250425040721893,0.12108617648482323,0.6102834939956665
137,0.7264753580093384,0.9282956123352051,0.8072105646133423,0.8267666101455688,0.9491733312606812,0.9637162089347839,0.14330794289708138,0.11226972937583923,0.24481577426195145,0.14330794289708138,0.12008614093065262,0.39278849586844444,0.5552511513233185,0.40247324109077454,0.12107468023896217,0.6102533340454102
138,0.7465466260910034,0.9291715025901794,0.8276774287223816,0.8477186560630798,0.9488471746444702,0.9642022252082825,0.14205122739076614,0.11195126175880432,0.24145477265119553,0.14205122739076614,0.1117764450609684,0.3619057722389698,0.5552072525024414,0.40243564546108246,0.12097234651446342,0.6098396480083466
139,0.7405269145965576,0.9286849498748779,0.8215538263320923,0.8344270586967468,0.9502236843109131,0.9638810157775879,0.14754558354616165,0.11208678781986237,0.25067029520869255,0.14754558354616165,0.12852835934609175,0.413752656430006,0.5552151799201965,0.40243062376976013,0.12102975323796272,0.6101536750793457
140,0.726326584815979,0.928031861782074,0.8068854808807373,0.8221723437309265,0.9503711462020874,0.9635230898857117,0.14797451347112656,0.11259058117866516,0.2520304247736931,0.14797451347112656,0.13386437483131886,0.4318887032568455,0.5552732050418854,0.4024859219789505,0.12117612361907959,0.6107491552829742
141,0.7296797037124634,0.9273593425750732,0.8126291632652283,0.8493894934654236,0.9490266442298889,0.96323561668396,0.1515151746571064,0.11279703676700592,0.2570124939084053,0.1515151746571064,0.1388812493532896,0.44849834963679314,0.5553555488586426,0.40260471403598785,0.12120944261550903,0.6108725070953369
142,0.7192226648330688,0.9274000525474548,0.8002350330352783,0.8523295521736145,0.9475160241127014,0.9633329510688782,0.14445559680461884,0.11333833634853363,0.24680059775710106,0.14445559680461884,0.12274410761892796,0.4003448560833931,0.5554667711257935,0.40274614095687866,0.12127980962395668,0.6112072169780731
143,0.7373825311660767,0.9270445704460144,0.8212435841560364,0.8507351279258728,0.9488958716392517,0.9630961418151855,0.14417703077197075,0.1135089099407196,0.2460147775709629,0.14417703077197075,0.12176396325230598,0.39581499621272087,0.55548495054245,0.40275853872299194,0.1213451437652111,0.6114808917045593
144,0.740163266658783,0.9281352162361145,0.8203291296958923,0.8420905470848083,0.9500733613967896,0.9635874032974243,0.144619382917881,0.11267431080341339,0.2470351904630661,0.144619382917881,0.12577275652438402,0.40755799412727356,0.5552884936332703,0.4025002270936966,0.1211724653840065,0.6107290983200073
145,0.7283498048782349,0.9268692135810852,0.8087707757949829,0.8427135944366455,0.9479904770851135,0.9629841446876526,0.14298250153660774,0.1138995885848999,0.24416648223996162,0.14298250153660774,0.11491304449737072,0.37863268703222275,0.5554920434951782,0.4027160704135895,0.12143641337752342,0.6119205057621002
146,0.745039165019989,0.9284167289733887,0.8257638812065125,0.8545242547988892,0.9487673044204712,0.9638212323188782,0.13964619860053062,0.11298847198486328,0.23876741155982018,0.13964619860053062,0.10808752942830324,0.3542231321334839,0.555383712053299,0.4026362895965576,0.12119881436228752,0.6107898056507111
147,0.7298460602760315,0.9285719990730286,0.8104904294013977,0.8576964139938354,0.9478424191474915,0.9639185667037964,0.1436186544597149,0.11237457394599915,0.2453574202954769,0.1436186544597149,0.127721531316638,0.4106791205704212,0.5552800297737122,0.40251465141773224,0.12107950076460838,0.6102059483528137
148,0.7562416791915894,0.9298034310340881,0.837023913860321,0.8564772009849548,0.9485557675361633,0.9645578861236572,0.1413065753877163,0.11200660467147827,0.2415471412241459,0.1413065753877163,0.118187315762043,0.38232244178652763,0.5552209913730621,0.4024548977613449,0.12098199501633644,0.6097946763038635
149,0.7258971929550171,0.9280616044998169,0.8066462278366089,0.852056086063385,0.9484175443649292,0.9636572599411011,0.1433073952794075,0.11297330260276794,0.24466053396463394,0.1433073952794075,0.11875628586858511,0.3878822699189186,0.5553983449935913,0.4026693105697632,0.12121831253170967,0.6108283400535583
150,0.7279052138328552,0.9295614957809448,0.8082864284515381,0.8273497223854065,0.948554277420044,0.9644229412078857,0.13992691785097122,0.11176085472106934,0.2397826462984085,0.13992691785097122,0.11433697864413261,0.3749275803565979,0.5551866888999939,0.4024217426776886,0.12094211205840111,0.6096030175685883
151,0.7368577122688293,0.9291329979896545,0.8161040544509888,0.8404420018196106,0.9483609199523926,0.9642006754875183,0.13724320381879807,0.11254197359085083,0.2362772487103939,0.13724320381879807,0.1078581353649497,0.3594296984374523,0.5552970767021179,0.4025275558233261,0.12111319229006767,0.6103815138339996
152,0.7201751470565796,0.9292532801628113,0.7989140152931213,0.8163226246833801,0.9494825601577759,0.9642159938812256,0.14081495255231857,0.11219212412834167,0.2417280226945877,0.14081495255231857,0.11811846401542425,0.38944386690855026,0.5552339553833008,0.40245652198791504,0.1210523210465908,0.6101621389389038
153,0.7320525646209717,0.9280014634132385,0.8106428384780884,0.8284652233123779,0.9489240050315857,0.9635636806488037,0.141885906457901,0.11298982799053192,0.2428373619914055,0.141885906457901,0.1162444343790412,0.3825071007013321,0.5553573966026306,0.402574822306633,0.12125023081898689,0.6110286116600037
154,0.7277631163597107,0.9282507300376892,0.8084042072296143,0.8529829382896423,0.9484547972679138,0.9637530446052551,0.13727090507745743,0.11321039497852325,0.23561904206871986,0.13727090507745743,0.10581880435347557,0.3492249548435211,0.5554401278495789,0.4027033895254135,0.12125210091471672,0.6110967099666595
155,0.7270416021347046,0.9274641275405884,0.8079609274864197,0.8214954733848572,0.9484543800354004,0.9632877111434937,0.1420557051897049,0.11382848024368286,0.24254890158772469,0.1420557051897049,0.11394090950489044,0.37292274087667465,0.5554836094379425,0.4027015119791031,0.12141717597842216,0.6118636429309845
156,0.7369623780250549,0.9276991486549377,0.8176294565200806,0.8491294980049133,0.948173463344574,0.9634709358215332,0.13971560820937157,0.11337734758853912,0.2388557456433773,0.13971560820937157,0.10991710610687733,0.35761625319719315,0.5554709732532501,0.4027417004108429,0.1212901882827282,0.6112476289272308
157,0.720931351184845,0.928130567073822,0.8014402985572815,0.8450204730033875,0.9496406316757202,0.9636288285255432,0.14431466534733772,0.11302313208580017,0.24597863107919693,0.14431466534733772,0.12280189990997314,0.3975362777709961,0.5553829371929169,0.40261830389499664,0.12123695015907288,0.61104616522789
158,0.7422487735748291,0.9281066656112671,0.8258088827133179,0.8465815186500549,0.9496343731880188,0.9635889530181885,0.14005806669592857,0.11273828148841858,0.23966408148407936,0.14005806669592857,0.11531403847038746,0.37387872859835625,0.5553185343742371,0.40253059566020966,0.12118743732571602,0.6108231246471405
159,0.7387028336524963,0.9278454184532166,0.8205562829971313,0.8517016172409058,0.9488822221755981,0.9634869694709778,0.13792147487401962,0.11265790462493896,0.2365187518298626,0.13792147487401962,0.10900674294680357,0.3569536730647087,0.5553305447101593,0.40256108343601227,0.12116958200931549,0.6107118725776672
160,0.7380034327507019,0.9288296699523926,0.8197125196456909,0.8566103577613831,0.9473384618759155,0.9641331434249878,0.14396897330880165,0.11220507323741913,0.24510212615132332,0.14396897330880165,0.12466875836253166,0.3965226672589779,0.5553244948387146,0.4026220440864563,0.12100285291671753,0.6099910736083984
161,0.7494948506355286,0.9298548698425293,0.8286890387535095,0.8590652942657471,0.9469889402389526,0.9646499156951904,0.14312027022242546,0.11206787824630737,0.24413307383656502,0.14312027022242546,0.12271083705127239,0.39243217557668686,0.5552516579627991,0.40249790251255035,0.12096872180700302,0.6097829937934875
162,0.7379063963890076,0.9281866550445557,0.8219329714775085,0.8566831350326538,0.9479659795761108,0.9637047052383423,0.13834521546959877,0.1127648651599884,0.2369612492620945,0.13834521546959877,0.108639114536345,0.35308127105236053,0.5553418695926666,0.4025738835334778,0.12115960568189621,0.6106601357460022
163,0.7233613133430481,0.9286026358604431,0.8018321394920349,0.8371080756187439,0.9506159424781799,0.9638234972953796,0.14304440096020699,0.11243598163127899,0.2440979816019535,0.14304440096020699,0.11939751356840134,0.3869274705648422,0.5552638471126556,0.402472123503685,0.12112293392419815,0.6105427443981171
164,0.7457720041275024,0.9277458786964417,0.8281540274620056,0.8543940186500549,0.949881374835968,0.9633835554122925,0.14558013156056404,0.1127372682094574,0.24784135445952415,0.14558013156056404,0.12557761278003454,0.40385444089770317,0.5553159713745117,0.40252816677093506,0.12121493369340897,0.6109002828598022
165,0.7344765067100525,0.9290422201156616,0.8144181370735168,0.856891393661499,0.9492864012718201,0.9641509056091309,0.13995108008384705,0.11237078905105591,0.23897099122405052,0.13995108008384705,0.11181379947811365,0.3631734065711498,0.5552977323532104,0.40256035327911377,0.12105672433972359,0.610234260559082
166,0.7329686284065247,0.9283040165901184,0.8122526407241821,0.8315140008926392,0.9505948424339294,0.9636641144752502,0.14063996821641922,0.11251373589038849,0.24071656167507172,0.14063996821641922,0.11575162597000599,0.3766774535179138,0.555272787809372,0.4024827182292938,0.12115978077054024,0.6106346249580383
167,0.7419998049736023,0.9285372495651245,0.8245645761489868,0.8480383157730103,0.9504380226135254,0.9637936353683472,0.14452257007360458,0.1123727411031723,0.24605665728449821,0.14452257007360458,0.12625714857131243,0.4028380997478962,0.5552610754966736,0.4024704843759537,0.12111693993210793,0.6104953587055206
168,0.7367963194847107,0.9286201000213623,0.8159902095794678,0.8371440768241882,0.9500454068183899,0.9638564586639404,0.13992395251989365,0.11248145997524261,0.23969610407948494,0.13992395251989365,0.11443204991519451,0.3743121661245823,0.5552810728549957,0.4024917185306549,0.12113098055124283,0.6105493605136871
169,0.7392104268074036,0.9271102547645569,0.822240948677063,0.853223443031311,0.9506763219833374,0.9630538821220398,0.14446255937218666,0.11397689580917358,0.24562958255410194,0.14446255937218666,0.11753990221768618,0.3810410387814045,0.5555279850959778,0.4027722328901291,0.12145493179559708,0.6120736002922058
170,0.7247585654258728,0.9273877739906311,0.8029730916023254,0.8272963166236877,0.950437605381012,0.9631667137145996,0.14306917414069176,0.1136818528175354,0.24441315978765488,0.14306917414069176,0.12105268519371748,0.3939294181764126,0.5554465651512146,0.4026430547237396,0.1214100569486618,0.6118582785129547
171,0.7315796613693237,0.9273118376731873,0.8112898468971252,0.847954511642456,0.950320303440094,0.9631267786026001,0.14395804703235626,0.11337420344352722,0.2457503154873848,0.14395804703235626,0.12257500179111958,0.39767707884311676,0.5554021298885345,0.4026014059782028,0.12136197835206985,0.6116431951522827
172,0.7248076796531677,0.9279298782348633,0.807012140750885,0.8557270765304565,0.9500016570091248,0.9634816646575928,0.14326805621385574,0.11340352892875671,0.24526223167777061,0.14326805621385574,0.1232541874051094,0.4018709063529968,0.555405467748642,0.40261417627334595,0.1213250532746315,0.6114519238471985
173,0.7335047125816345,0.9276204109191895,0.8138740062713623,0.8446778059005737,0.9476742744445801,0.9634264707565308,0.14343630522489548,0.11317463219165802,0.24470016360282898,0.14343630522489548,0.12140215281397104,0.39327944070100784,0.5554260015487671,0.40267468988895416,0.12126735970377922,0.6111595034599304
174,0.7357834577560425,0.9276169538497925,0.8177478313446045,0.8410676121711731,0.9503474831581116,0.9632954597473145,0.14637238159775734,0.11325430870056152,0.2495845966041088,0.14637238159775734,0.12957319989800453,0.4176827035844326,0.5553781092166901,0.4025830775499344,0.12132226303219795,0.6114379465579987
175,0.7190312743186951,0.9284530878067017,0.798702597618103,0.8481103777885437,0.9483292102813721,0.9638534188270569,0.14092126861214638,0.11268527805805206,0.24054808914661407,0.14092126861214638,0.11742704454809427,0.3761524334549904,0.5553464293479919,0.4025954604148865,0.12114724144339561,0.6105822920799255
176,0.7554529905319214,0.9292742013931274,0.835824191570282,0.857574999332428,0.9492531418800354,0.9642435312271118,0.14504451304674149,0.11227194964885712,0.24725769087672234,0.14504451304674149,0.12615637201815844,0.40895210951566696,0.5552531778812408,0.40248045325279236,0.12105422466993332,0.6101658046245575
177,0.7280286550521851,0.9295539855957031,0.807377278804779,0.8281749486923218,0.9488385915756226,0.9644099473953247,0.14610883966088295,0.112656369805336,0.24866458401083946,0.14610883966088295,0.12343551404774189,0.3989324979484081,0.5553025901317596,0.40252716839313507,0.12110719829797745,0.6104541718959808
178,0.7525272965431213,0.928576648235321,0.8335264921188354,0.8567776083946228,0.9480403661727905,0.9639040231704712,0.14408447220921516,0.11312349140644073,0.24615032225847244,0.14408447220921516,0.12359289545565844,0.4009941294789314,0.5553885698318481,0.4026147872209549,0.12124715372920036,0.6110244691371918
179,0.7373061776161194,0.9296029210090637,0.8161991834640503,0.8342916369438171,0.9491493701934814,0.9644229412078857,0.14320720359683037,0.11214795708656311,0.24441728368401527,0.14320720359683037,0.12170954793691635,0.39596133306622505,0.5552309453487396,0.4024593383073807,0.12102212011814117,0.6100053787231445
180,0.755760908126831,0.9294077754020691,0.8368279933929443,0.8547373414039612,0.9497684240341187,0.9642895460128784,0.13628225773572922,0.11275467276573181,0.2340116873383522,0.13628225773572922,0.1033904105424881,0.3431449346244335,0.5553095936775208,0.40252654254436493,0.12115676328539848,0.6106535196304321
181,0.7502774000167847,0.9280545115470886,0.8273354172706604,0.8477984070777893,0.9504340887069702,0.9635337591171265,0.14205247536301613,0.1133711040019989,0.24257300049066544,0.14205247536301613,0.1180269755423069,0.3812716770917177,0.5553878545761108,0.4025940001010895,0.1213328130543232,0.6114521026611328
182,0.7138645052909851,0.9281883239746094,0.792529284954071,0.8217903971672058,0.9498748183250427,0.963626503944397,0.14887592196464539,0.11269329488277435,0.2530313581228256,0.14887592196464539,0.13680720794945955,0.43568260595202446,0.5553054511547089,0.40251876413822174,0.12119197845458984,0.6108225286006927
183,0.719247043132782,0.9276038408279419,0.801444947719574,0.8481675386428833,0.948379635810852,0.96339350938797,0.14353178814053535,0.11350907385349274,0.24477386102080345,0.14353178814053535,0.11857492662966251,0.38637685775756836,0.5554634928703308,0.4027065336704254,0.1213362105190754,0.6114778816699982
184,0.7313091158866882,0.9282568693161011,0.8118250370025635,0.8611005544662476,0.9464802742004395,0.9638220071792603,0.14303676784038544,0.11307871341705322,0.244173776358366,0.14303676784038544,0.12185915000736713,0.39469674602150917,0.5554310083389282,0.4027026444673538,0.12122136354446411,0.6108959913253784
185,0.7406015992164612,0.9285076856613159,0.8225895166397095,0.847192645072937,0.9492678046226501,0.9638234972953796,0.14488575235009193,0.11202073097229004,0.2473975010216236,0.14488575235009193,0.12719099689275026,0.41218116134405136,0.5552180111408234,0.4024420380592346,0.12104642018675804,0.6100946366786957
186,0.7318426966667175,0.9276873469352722,0.8120744228363037,0.8446579575538635,0.9502389430999756,0.9633398652076721,0.1395663246512413,0.11314207315444946,0.2387540191411972,0.1395663246512413,0.11280983127653599,0.36632345616817474,0.5553754270076752,0.4025788903236389,0.1213020496070385,0.6112895011901855
187,0.7379893064498901,0.9282174110412598,0.8201415538787842,0.8579511642456055,0.9483842253684998,0.9637330770492554,0.1429496482014656,0.11276747286319733,0.24424079060554504,0.1429496482014656,0.11977656651288271,0.390523973852396,0.5553678870201111,0.4026233106851578,0.12116139754652977,0.6106530427932739
188,0.7423116564750671,0.9288922548294067,0.8176007866859436,0.8380113840103149,0.9495723247528076,0.964019775390625,0.14510374516248703,0.11248147487640381,0.24718158692121506,0.14510374516248703,0.12496246211230755,0.40176164358854294,0.5552743673324585,0.4024917632341385,0.1211024597287178,0.6104030013084412
189,0.736192524433136,0.9293787479400635,0.8169416785240173,0.8438642024993896,0.9483182430267334,0.9643324613571167,0.14027978107333183,0.11216920614242554,0.2404060810804367,0.14027978107333183,0.11809135042130947,0.3843770958483219,0.5552412271499634,0.4024748057126999,0.1210072673857212,0.6099227666854858
190,0.7285322546958923,0.9277250170707703,0.8104385733604431,0.8471429347991943,0.9486641883850098,0.9634540677070618,0.13925747573375702,0.11337471008300781,0.238579910248518,0.13925747573375702,0.11204755119979382,0.36466769501566887,0.5554515421390533,0.4027052968740463,0.12130224332213402,0.611320286989212
